CHO,STAR,TOTSUG,FREE_SUGAR,ADDED_SUGAR,GLUC,FRUCT,SUCR,MALT,LACT,GALACT,OLIGO,PROT,FAT,KCALS,KJ,ALCO,WATER,AOACFIB,ENGFIB,SATFAC,MONOFACc,POLYFACc,TOTn3PFAC,TOTn6PFAC,FACTRANS,MG,ZN,MN,FE,SE,VITD,CAFF,totalVeg,totalFruit,starch_fraction,sugar_fraction,free_sugar_fraction,rapid_glucose_equiv,intrinsic_sugar,fat_cho_ratio,protein_cho_ratio,fibre_cho_ratio,fat_sugar_ratio,protein_sugar_ratio,glycaemic_brake,n6_n3_ratio,baseline_glucose_mmol,past_4h_glucose_trend,past_1h_glucose_mean,past_1h_glucose_sd,past_1h_glucose_range,mean_glucose_24h,sd_glucose_24h,cv_glucose_24h,mage_24h,conga1_24h,conga2_24h,modd_24h,glucose_at_t_minus_15,glucose_at_t_minus_30,past_3h_kcal,past_3h_cho,past_3h_sugar,past_3h_fat,past_3h_prot,time_since_last_meal_min,time_since_last_sig_meal_min,hour_of_day,is_breakfast,is_lunch,is_dinner,is_snack,sex,n_total_meals,n_days_tracked,mean_daily_kcal,mean_daily_cho,cho_x_baseline_glucose,cho_x_mage,cho_x_time_since_last_meal,cho_x_fibre,cho_x_fat,cho_x_protein,cho_x_hour_of_day,glucose_trend_x_hour_of_day,mage_x_baseline_glucose,cv_x_hour_of_day
-0.4438975,-0.55898434,-0.40557083,-0.26291442,0.78651947,0.5921091,-0.4634039,0.58631474,-1.5721031,-1.2123432,-0.14022397,0.24409132,-2.9562771,-0.94791687,0.07947046,-0.097406335,-0.018972637,0.70601684,-0.1304316,0.354781,-1.324617,-0.6729866,-1.0433041,1.5875608,0.97967356,-1.1450356,-1.7078198,0.85923976,0.51850224,-3.4659793,-0.003062741,-0.7146056,-0.21866006,0.31898996,-0.38735318,-1.3597499,-0.033925183,-1.3178734,-0.011806813,-0.56892353,0.2831853,-2.8690057,1.4849198,0.7176646,-0.6648872,-6.2212114,0.64730054,8.355639,25.310835,1.318132,-2.493152,-5.2522087,3.9267333,1.8212429,-1.1311449,7.8552656,-6.0972185,15.465565,1.1518357,0.7654343,1.3105704,-0.06294137,2.925337,-0.18441004,2.5862846,-1.5539116,-0.46594036,2.2790167,0.6053983,-0.20222871,-0.015438517,-0.06624832,0.2927033,0.08460711,-1.2081583,1.5461632,-3.177318,1.2326422,2.7262223,-0.93047243,0.74671954,-1.0757833,-1.0586469,0.28997236,-2.0505571,4.8055863,-2.306562,-0.4992641
0.34815624,-1.1323296,-2.5775356,-0.40142393,0.64607173,-0.54260033,-1.8578783,0.11983492,0.10229845,-0.6743356,0.042498033,0.46173882,-3.549509,0.08317538,-0.64923453,0.39018354,-0.019827059,-0.56443274,0.021490844,-1.8852053,-0.3636168,1.3112485,4.8184295,-2.414873,-0.74170697,1.2155411,0.85784394,-0.6016407,-0.2229377,-2.3585055,-1.1931587,0.6572381,-0.40526524,0.78383553,-0.39305165,0.49225655,-0.040799774,-0.39250767,-0.72080487,0.8125971,-1.6357572,-1.329831,-0.6501391,0.22940272,0.7678301,-4.527994,-2.3143651,7.410983,1.9777312,-4.072359,-4.1040955,2.9783387,0.1348315,1.7666545,-5.898924,11.633883,-5.0331035,6.9500227,-1.9751658,-0.14073877,-1.3518546,-0.7512485,-0.6876097,0.10314435,-0.0052930363,-2.4563146,-1.378873,-5.057386,-2.0512037,-0.097317405,-0.043973316,0.2944771,-0.088210724,-0.22229871,-3.1399105,0.8797169,-4.534908,1.0829464,-1.8186885,4.0993123,-2.716342,0.42183587,0.8408019,-2.6214516,0.8479121,2.873296,-1.8230321,-0.181864
-0.33334222,0.37674183,0.09419979,-1.0076338,-5.8580623,-0.22120152,-0.8948263,-2.2896526,-0.37071887,0.02643158,-4.6156697,0.54302984,-3.088903,0.1943894,-0.6987272,-0.00793359,-0.017232891,1.6979606,1.5324622,-0.4020853,1.1315747,1.1813635,0.5812144,-1.4567378,-0.6550054,0.62124807,-4.1764646,-1.073038,-2.3793414,-2.8485508,0.5294288,-0.37061653,-0.5288648,0.41369954,-0.9691165,-0.4269699,0.20657676,0.013393739,-2.1373653,-0.78295106,-3.0354443,-0.3642337,0.81129307,0.07984604,0.33353886,-4.872886,-0.07601294,6.3706517,-2.0533402,-0.8008665,-4.1165257,-5.1115274,1.3780795,2.4595976,-1.4970211,10.852548,-4.6037703,11.626288,0.34022585,0.7110103,-0.69866097,0.429078,2.0210767,0.0865154,1.0175126,-2.9697082,-1.3402517,0.72443396,1.7566158,-0.15673085,0.021786232,-0.043913245,0.17476946,0.20291175,-3.6538155,0.79232764,-3.953789,1.6552304,-0.4357472,0.5051252,-0.82564485,-0.2513248,0.0108253565,0.015894236,2.430256,0.92625046,-1.8414325,3.3142471
1.1654469,2.1304107,0.6988104,1.1281036,1.0581772,0.51091635,0.55098754,1.6907479,3.7133532,4.1114697,0.29071304,0.5835075,-3.799621,0.8083724,0.18412863,0.27193812,-0.020032369,2.0021045,1.2200972,-0.053013552,0.41440365,0.3247602,7.0360074,-0.5037041,2.980083,2.8050735,-1.8949422,0.7144682,1.0894496,7.705288,0.5196892,0.6935007,8.217561,0.72835195,-0.068528965,3.261301,1.860492,1.6305523,0.44288868,6.239242,2.5755982,5.875023,1.1382496,1.0050035,0.17888182,5.901146,0.36388364,13.198631,8.348327,-0.7559616,0.88559127,-2.921729,-1.3891408,2.283395,1.7262733,0.21986054,1.8714739,-3.435046,2.8857944,2.1151028,0.92886823,0.22348386,-0.9981732,-0.120610885,-0.15490843,0.09172165,0.42832315,0.990641,1.0965842,0.29973894,0.028848818,0.046879057,-0.017346807,-0.023030479,-2.232521,0.84015,-1.0017191,1.382037,-0.512082,14.764922,0.58389664,0.05313326,1.2689072,2.2362173,6.4895415,3.103972,4.418413,4.0629015
-0.5804299,0.09145406,0.22364388,0.09689521,-0.13620584,0.601927,-0.65510905,0.0063131736,4.5113373,0.6038838,-0.21159409,0.50670445,-3.1098564,2.7142742,-0.17517072,0.1350285,-0.013150326,-2.1573365,0.99547267,0.5103737,-0.16864786,0.24709837,-1.846419,0.6109109,0.22413726,-4.2886767,-5.4825964,-2.785198,-1.1269486,1.4836836,-1.0698768,1.1741602,-0.42060137,-0.011391167,-0.250781,0.8818794,-0.09266897,-0.3786834,-0.6666187,-0.42895103,0.20779502,-3.2844656,0.17161252,0.96320784,-0.2418554,-2.519554,-0.2500198,15.389963,-7.617196,-1.9982275,-3.1352308,7.2085476,-2.0260909,0.7510554,0.5565867,-3.5048933,-1.793101,-2.2205307,-0.45623258,0.015250711,-0.7895971,-0.11756382,1.8606277,-0.36196542,1.6167281,-2.5158694,-0.30636168,-1.4439869,-1.3645523,-0.097805776,0.16029486,-0.153298,0.22709502,-0.28087023,-0.12140949,0.31237492,-1.4524369,1.6116941,-0.21362652,-0.76594615,0.39122865,0.28542116,1.1036732,-1.3335246,0.56022567,-5.6654177,2.8170485,0.09309396
-0.18788192,1.25734,-1.2156142,-0.17935218,-0.35475287,-0.69578075,-0.43307042,-0.5153268,-0.90754765,-1.8280811,-0.12698123,-1.5869482,-1.6560825,0.22511102,-1.197126,-0.02315503,-0.012452313,-1.0642862,0.13702056,-0.8318223,-1.5920589,0.40929854,-0.029620301,-0.63891286,-0.5720391,1.4686644,-5.6475573,-3.5286746,0.374556,2.7645426,-3.0050735,-0.35962725,-0.43200195,-0.66127354,-0.19009233,0.39923787,1.37418,-0.31539658,0.9531612,-0.565484,0.70946515,-3.615251,0.47516903,1.7482644,-0.5751767,-3.546398,-1.1865861,-6.1892385,3.9621754,-0.8186866,-3.5794888,-6.178796,-7.7158113,0.59958094,0.89482963,-5.444695,0.722519,-6.0765805,-2.3719354,-1.0893613,-0.7636023,0.053499136,-0.38071927,0.0060884226,-0.89520144,0.27851272,-0.53358734,-0.61655325,-2.4200745,-0.12887055,-0.03553059,0.44065753,0.043511543,-0.010113494,-3.0262752,0.91658884,-2.5034473,1.6071061,-0.4324776,-1.5447384,-1.536245,0.23424177,1.7267113,-1.6024805,3.8032033,1.6297408,3.4605951,-0.35954508
0.7527781,-0.4972435,0.34791505,0.14977083,0.83035886,-0.65880764,2.028853,-0.20271291,-1.4499401,-0.66054416,-0.07906939,0.33233368,1.1861444,-0.4617467,0.44979817,0.052878845,-0.020313736,-0.08097812,0.05951973,0.47753525,0.3735203,1.0603755,-0.09481247,0.75440526,-0.25573888,-0.69027716,2.059995,0.26585,-0.40441078,1.5297945,-0.3619935,-0.15682058,-0.41217747,0.09893769,-0.24597377,0.9953947,0.18864027,0.4790582,0.3079118,0.7904365,-0.9390085,4.3252625,0.14764029,0.03490939,-0.16869618,3.5945199,-1.3887157,7.764642,1.4721122,-0.8510398,-1.9365054,-3.952973,-2.653209,0.79026884,0.6738489,-5.0333247,1.3556063,-5.973101,-1.8477099,0.93719846,0.47924784,-1.4011054,2.148195,0.0037209424,1.1822603,-1.3591862,2.0031595,1.1973096,0.84101254,-0.03434139,-0.18548091,-0.28960615,-0.10118469,-0.068620265,-2.8229218,0.717623,-1.6449406,0.57892865,-0.46860716,-1.254291,-0.11341753,-0.26436532,-0.54750824,0.5120321,-0.69200695,2.1512842,3.744017,-0.16949059
0.89703596,3.332965,1.4911234,0.3512539,0.018031007,1.9322568,3.3726635,-1.896283,0.9804355,0.92995834,1.7984214,0.46877843,3.5101883,0.79972315,1.2083906,1.9086937,-0.029311214,0.493897,-1.0184715,0.8476263,1.8578355,1.2620847,0.6216818,0.7597322,0.81029564,-0.31924063,2.7511103,4.106951,0.61147517,3.8973734,2.7964854,0.6605976,9.3754015,-0.3481925,-0.19673344,3.0758574,-1.0457958,1.2740593,1.4997044,4.7503414,-1.8185956,8.438959,2.4022374,-1.3905947,0.427185,3.9445522,-0.26271096,0.56036663,-4.5785136,1.1580733,28.028961,1.3377156,3.638361,-0.5032844,1.5930804,-1.0817888,7.952294,14.533774,0.14699133,-0.7291767,0.8633841,-0.021252627,-0.08704655,0.4243355,-0.45565277,1.6287822,2.4224555,4.6608233,-0.26713687,1.0809737,-0.04870754,-0.057120096,0.014460668,0.17962475,1.6043407,2.602293,-0.47695354,3.2645085,-1.9395348,1.011553,1.2467825,2.7391055,1.5569936,0.16406696,4.4937067,1.7411281,0.23290998,1.1293608
0.6811437,0.82028943,0.09490003,0.09119937,-0.5172041,-0.089077234,0.45662984,-0.51314,-0.5055704,1.669047,-0.16877213,0.24343134,0.4727307,-0.5602992,0.33618224,0.28452608,-0.04854623,1.6305528,-0.33459064,0.02608802,-0.7318667,-1.0651286,-1.1747739,0.55068976,-0.7977097,-0.002639538,3.357402,1.5359294,3.2872112,1.3032,-1.377341,-0.012260197,-0.21823937,0.122239314,-0.21019092,0.6244174,0.4881245,0.08907019,-0.091082826,0.34393913,-1.4957352,3.5528097,-1.5890323,-0.0562943,1.4739876,1.8805131,-1.4388448,-24.710918,-10.281992,0.7460478,0.027729833,11.435516,0.10390077,-0.13101101,0.5332944,5.0181737,4.5500007,6.317269,-0.9346163,4.084269,4.359922,0.5995999,6.876104,0.9665194,2.3158693,0.44156972,1.4719638,2.3013573,-1.071081,-0.24761617,-0.26355642,-0.18372627,-0.7039328,-0.06611359,0.014311593,0.9010887,-1.681234,0.9727127,0.0015713507,-0.111478396,-0.0026742308,-0.22141486,-1.0261123,0.34825948,-2.7854166,-6.789686,-2.6170657,0.68221277
0.098737136,-0.8087515,-0.6971954,-0.21106628,-0.035520066,1.4419503,-0.07754755,0.5964636,-0.6888512,1.4440204,-0.5976708,0.31704494,0.47122577,-0.43631536,0.17380339,0.06802326,-0.045568492,-1.1593908,-0.17512102,0.5039667,0.6984334,-0.42964816,-1.715055,0.87159276,0.15217279,-1.8157312,-0.7532493,-1.2675301,-1.6145647,0.98884356,-1.1483473,-0.777071,-0.21622714,0.1784238,-0.4636986,-0.1193403,-3.6522756,-0.2382961,2.5581,-1.6751611,-0.8062128,-1.0803183,-1.8676764,0.045412295,0.108232245,-2.2844715,-0.36361176,-38.09845,-8.51441,-2.8088903,-2.1109664,-4.088561,-2.8590717,-0.18236487,-2.174305,4.492036,0.87319964,-1.9853909,-0.5471819,-0.8165282,-0.5868847,-0.5918725,-1.5965707,0.44990766,0.6591,0.2042156,0.31581423,-0.4864936,-1.3266268,-0.0724249,-0.023284182,-0.17792746,-0.11458128,-0.10748961,-1.3438369,1.3838586,-1.8582588,-0.17473027,1.8235621,-2.023144,-1.9717759,-0.008981372,-1.111191,-0.38846573,-1.8272467,-5.815142,-4.3545814,0.20704405
0.3431259,2.6658516,1.9052415,0.27875862,0.82886785,0.8229535,2.3728216,3.974195,-0.38053745,0.16843043,-0.09734653,2.9974623,-1.6759346,0.7009607,1.9933431,0.13036996,-0.015957627,1.1684217,1.7709968,-0.44766557,1.452085,2.9699926,2.1640325,0.1468256,-0.75168765,4.1716614,2.3805327,1.0897931,2.0995972,-2.6739938,1.9739629,0.73401535,0.41250852,0.60473394,-0.19809267,1.1765492,2.8814278,1.650612,1.2073289,0.9537251,4.7437325,-1.5272102,1.7493385,4.6956935,0.035068043,-3.0851438,1.5560287,6.3157296,41.64807,3.3114383,36.955894,4.744128,7.957574,8.86791,10.500098,15.901482,5.933221,21.81668,4.095041,1.8520617,2.8420682,0.18360329,-0.24050607,0.372834,-0.64120704,0.39599338,0.81645477,0.9430216,2.4485993,-0.18129942,0.40628767,-0.054220088,0.01673064,1.0434868,-1.523003,3.2829514,-1.3449502,4.9408994,-0.16234039,2.5481546,1.1654588,6.4356933,2.792532,-0.28895572,2.3831763,5.8967533,-0.77106416,6.1731133
-0.67146343,0.19904725,-0.93178296,0.30204508,0.069541216,0.51333916,-2.524815,-0.44164038,-0.9297216,-1.5878445,-0.45048684,0.466729,-1.0238931,-0.35549352,-0.074640706,-0.035012282,-0.02981464,0.17841901,-2.0377314,-0.021514963,-0.5559866,-0.49148452,-1.7811776,0.19259973,-0.5177036,-1.6777753,-0.9505617,-0.7633034,0.008162513,-2.7159586,-0.5199596,-0.9202206,-0.39196855,0.3889483,-0.45639318,-0.6336912,0.3125132,-1.880222,-0.76434135,-0.32211185,0.13636398,-2.0400627,0.9772323,0.9118215,-1.3081734,-3.8496857,1.0850433,-43.21123,-14.707319,-0.74775714,0.24166845,11.469371,-2.9074836,0.52480835,-4.4076414,2.826726,-1.2839098,2.2152898,-1.9277389,1.9402423,1.9864455,-0.95548755,-1.7671683,0.18249886,-1.210136,-0.13438818,-0.09819774,2.5071757,-1.86234,-0.0435304,0.02391398,-0.10120826,0.028023276,0.35273033,-0.94724643,0.7479737,-0.68575865,1.8862915,2.0618482,-2.4488401,-1.1817718,0.30295488,-0.86745346,0.30653012,-2.9109945,-7.620564,-10.952752,0.85195845
0.5199981,-1.144859,-1.1113806,-0.03596232,-0.90830225,-0.040675994,0.38093954,-2.041627,2.9379082,-0.5733421,0.29521644,0.14345883,-4.6621685,-0.07414343,-0.68935275,0.32788718,-0.032935936,-1.5364648,1.4710481,0.06535547,-1.9155971,1.0825956,3.0336232,-2.3368309,-0.9121332,0.06351611,0.47273585,-2.568927,-2.5368867,-3.0822392,1.1740432,-1.8723853,-1.3400532,1.1541086,-0.20276849,-0.11591978,-0.5870522,0.26021108,-0.34749728,-1.7748682,-1.268497,-2.6504142,-2.6006045,-0.13040225,-0.006037748,-6.1724734,0.1791906,7.506422,5.262562,1.9564973,-5.555007,-5.212678,-0.3719703,2.764021,-2.619368,8.469014,-5.98659,7.2242103,-3.3205662,-0.7210216,0.96110165,-0.48760712,-1.4324428,0.14840218,-0.16700138,-3.2290826,0.022311103,-3.773621,1.8222463,-0.05714237,-0.0041912682,0.29293227,-0.042791527,-0.47717884,-4.5074635,0.20791253,-4.4818797,2.1014183,-2.2015903,5.836109,-1.0041076,2.0113978,0.84398717,-0.16373233,0.77637714,4.83941,-2.9503958,1.4084897
-0.3987509,2.6804404,-1.0471066,-0.19963446,-2.6908,0.6741235,2.419997,-2.4385827,2.0791214,0.48851293,0.30873033,0.22765891,-1.388579,-1.2456803,-0.41563332,-0.35452843,-0.04070805,-2.9477007,-0.3736421,-0.6661523,-3.574993,-1.5376315,-1.1924713,-1.6332035,-1.0994253,-1.6612778,-1.8766911,0.70500225,0.4852305,0.06124382,0.6018847,1.0276692,-0.46882373,-0.1507376,-0.092038855,-0.2775866,-0.230962,0.03851175,-1.9870015,0.28835693,-3.9309103,5.2245464,-0.19183007,-1.8937298,-2.375601,4.59399,0.59232295,0.2872779,-4.4757576,-5.317631,2.211161,0.87635654,0.18912263,1.376265,-6.090975,2.4791012,-4.613041,4.6790857,-2.3903544,0.8056766,-0.76927567,0.1222759,-1.3123142,-0.5406217,-0.65907854,0.5436823,-0.7751951,-7.661897,-3.9860651,0.13927974,0.018037472,-0.04019273,-0.0028474703,-0.05510338,-5.9481816,0.3931767,-6.2450004,1.1271333,-2.6928966,4.185858,-1.812134,-0.7613616,0.65239894,-0.1497121,3.695205,1.5542996,-3.6170592,-0.44885576
2.650604,-1.6136672,-0.058672275,-0.37232858,1.1724228,0.78178155,-1.2214843,-0.40185422,-0.90650123,-1.3880988,-0.027524667,0.024126299,-2.8375893,-0.589583,-0.26247835,-0.011676863,-0.014379753,-0.6659519,-1.2548991,1.4487178,-2.6397197,-1.1068221,-1.6451524,0.99859035,1.0612496,-3.4656036,-0.487913,-1.4564955,-4.803998,-1.2510488,0.8020905,-0.80403525,-0.44843465,-0.02894979,-0.5567284,-2.3903186,0.59532005,-0.010778575,-2.321237,-2.3570085,-0.046096113,-2.0599825,-0.38975587,0.09027037,0.4775846,-4.888859,-0.07101483,-0.412484,3.243974,1.1565548,-3.3707771,-6.2019873,0.6451689,1.8758395,-2.3123727,3.6902814,-7.7814555,12.38737,-1.8025724,-0.019726545,-2.7689145,-0.6042155,-1.6182123,-0.62063473,-0.78547996,-0.06988017,4.971575,-1.1314021,-0.86088526,-0.06810503,0.4321173,-0.089034304,0.29681703,-0.8933792,-4.0969024,0.28632125,-5.2966843,0.055562183,-1.1267307,-0.18997769,2.1606534,-1.1210619,-0.84660864,1.1201473,1.9610859,3.4860494,-4.9419575,-1.2637444
-0.090723515,0.14371696,0.39240697,-0.5428194,0.63924736,-0.85846853,-1.4818232,-0.6077967,3.8095996,-0.9500426,-0.08569858,0.4715395,-3.922724,-1.9869319,-0.9496571,0.2736455,-0.046381306,0.22848307,2.7556994,-0.73129696,0.6094486,1.3848025,0.9584088,-2.4035301,-0.54646206,-4.275485,1.6439011,-0.619492,0.807699,-1.4389008,-0.081860945,0.4834934,-0.5264737,0.8367316,-0.15657473,0.6326686,0.29228735,-0.24995995,-0.11026746,-1.582992,-0.7559784,-2.2912264,1.1968588,-0.33032036,0.4420501,-3.9512496,-0.12038706,-4.4189773,-1.6944203,0.27221608,-3.6120932,-4.0317745,-1.3934544,-0.36304945,-0.12076793,6.961054,-0.14426467,10.8999,-0.8839114,0.87663525,-0.31432033,-0.045728404,-0.3380745,0.16367143,-0.75808907,0.2748398,-1.6275573,-2.9689767,-3.8963108,-0.17439511,0.028697167,0.96644545,-0.055770878,0.020378718,-3.003767,1.0877634,-3.7410798,2.0617423,-1.4985287,5.3861384,-0.70849884,0.14329425,0.5561505,-2.4862661,2.5644891,2.7187448,-1.518398,-1.4219823
-0.5221493,-0.6308133,-0.042281218,0.06966443,-1.6949134,0.12517984,-2.2635791,0.87402683,-1.515023,-0.7491368,0.14232035,0.3406624,1.4008257,-0.5123905,0.22944845,0.08024435,-0.03788928,-0.73620135,-0.84980327,-0.926923,-0.03324895,-0.33464545,-2.5994918,-0.33664185,-0.96234405,-0.42924076,0.73713785,1.0594771,-0.1767767,1.2060493,-2.5086818,-0.5888779,-0.41389245,0.22201662,-0.9858531,0.7819569,0.7722281,-0.6378268,-0.10563236,0.13796993,-1.0834166,4.7877555,-0.5313142,0.16216938,1.3712453,0.95577115,-0.4127844,9.205409,2.8338242,1.1711376,-3.0522184,-4.245601,4.109376,0.96273756,-0.18132377,9.773188,3.596788,13.774233,-2.1398032,1.1065406,2.061331,-1.2425965,3.3215868,-0.38371965,0.89224184,-4.0881786,2.2971435,2.6985748,0.040111076,-0.057465505,-0.14860065,-0.13343532,-0.6030731,0.19054148,-2.2550426,0.75973535,-3.0918353,1.6959491,1.7204419,-0.5069682,0.946029,-0.26365364,-0.65201795,-0.22555532,-1.8920748,2.0601163,0.2128778,-0.6247135
0.84836334,-1.442734,1.4749676,0.435716,0.9213793,-1.2867551,0.6366959,-0.56456596,0.5126534,2.1267831,0.33811593,0.45185214,-2.3496544,0.08923275,0.86876655,0.30746526,-0.010132805,0.623121,1.581287,-0.17186569,0.48658058,1.7763045,6.899211,-1.4655988,3.4146051,1.9147756,-3.9990695,-0.72468936,-2.3503463,7.7628183,0.39683717,-0.4169776,5.9038763,1.0607389,0.17606601,1.7502958,1.4964764,1.0778102,-0.7334064,1.4834589,2.596571,4.031089,-0.28269944,0.0032103122,1.8467498,6.754919,0.35893214,34.003246,0.39310983,1.4124694,-1.7483389,-0.020149797,11.2985935,-0.47461215,0.4310694,4.875187,1.2725847,14.591847,0.14841606,1.68557,1.5367571,-0.07135121,-0.58190596,-0.32173026,-0.3668022,0.32032698,-0.34315,-1.7236489,-1.7709264,0.52902216,-0.04333547,-0.011639874,-0.053068236,-0.31740543,-1.1326624,0.9280982,-2.7929683,2.6984122,-1.3410572,10.1316595,-0.62622553,-0.5082001,1.0968037,3.6705585,3.4818358,1.7765733,1.4752281,1.5343021
-0.11694339,-0.27085656,0.15152828,-0.06321435,-0.69118047,-0.5680321,-1.0554864,-3.3043773,-0.24130283,-1.1107817,-0.18895902,0.59069043,-2.5640225,-0.46457762,-0.4612512,0.023575537,-0.024272863,-0.5812565,-0.40820128,-1.5343468,-0.13514708,-0.5167344,0.5623765,-0.06949441,-0.62590903,-0.24544726,0.092287,0.7745968,0.05611574,-3.1938992,-0.73549974,-0.34574944,-0.2405226,-1.720829,-0.8300411,-0.559564,-0.5028924,-1.0411009,-2.185219,-1.287144,-0.31486377,-3.540142,0.53626597,-0.57245785,0.017427064,-2.3620162,-1.3053173,-4.3651466,-15.80932,0.044534944,-5.7504053,4.2388825,1.115373,-0.29263124,-0.5585213,0.9357027,-3.8142765,1.9892074,-2.8998268,-0.45816693,1.9088334,-0.9415825,-1.1061776,-0.4803665,-0.9002023,-0.20551588,0.41336295,-5.859454,-1.1171257,-0.06874128,0.29394275,-0.78075373,-0.009126147,-0.4314966,-1.9395294,0.6863336,-2.7151208,1.3533072,-1.1257167,0.61576855,0.11508045,-1.7230223,1.2656293,-0.2451853,-0.012928443,-8.8895645,-9.017612,-0.75990814
-0.48490703,-1.2619094,-1.1800702,4.7851505,-0.15552628,-0.5988376,0.45074737,-2.7980723,4.015815,-0.67632884,0.048310373,3.3309069,3.463273,-1.3638403,-0.23102257,-0.32421714,-0.025202427,-1.530319,1.7909187,1.2002584,0.5073221,-0.2518878,-1.2812711,0.7112102,0.32779613,-2.1860769,1.5753931,0.7899022,-2.1805005,0.90142375,-1.1868197,-0.6260588,-0.23053671,-0.14317751,-0.10906874,-0.34703285,-0.3128684,0.25882578,-1.6385235,-3.0662937,1.6588529,0.6378368,0.5876407,-3.2380207,-0.40283704,6.2842245,0.3097484,4.058377,11.777796,1.6474568,13.491008,5.336389,1.7097085,-0.4919257,-1.1695983,4.110084,-9.964464,15.733823,-1.1087989,-1.052987,1.1854275,0.7328428,0.7824209,0.62466335,0.6534027,-1.4762629,1.5878986,2.3959594,-0.22275648,-0.4952827,-0.03725359,-0.15667595,0.653512,0.31758812,-3.6731987,1.1999596,-2.9133859,0.940706,-2.4518428,3.943016,-1.5287787,-1.6928515,-0.8601017,0.67133415,3.6928794,1.4830401,-4.010611,-0.26884082
0.601335,-0.6233831,0.8296578,0.14108941,-0.6546325,0.012470183,-0.64280736,-0.89065874,0.9359359,0.21444002,0.09364373,0.51761854,-1.8769042,0.045198437,-0.25342256,-0.052463826,-0.024764925,-0.5968103,1.9541997,1.5462377,0.77332133,0.2933895,0.7027349,-0.5326272,-0.7640841,1.2735499,-1.4214368,-1.6013387,-0.038426712,-2.2601175,0.7546896,0.6508123,-0.34767243,0.3808954,-0.656685,0.30179477,1.341275,1.6691097,1.5454372,-1.4675039,-1.1903884,-0.4186147,0.70773506,-0.2217099,0.89186203,-2.7994933,3.2005718,11.276182,-5.489529,-0.26535553,0.2717963,11.822699,3.8944793,1.2033043,0.47905782,9.869288,-4.177847,6.3818803,-0.9247689,2.1364124,1.1442852,0.10315511,-1.1080178,0.1570563,-0.827008,-0.006865915,-1.0306011,3.9970617,-1.8021213,-0.056661077,0.17418692,0.6222698,0.030597705,0.015246688,-0.30949974,0.72838414,-1.9469732,1.5973766,-1.3428906,7.72066,-1.3773173,-0.05810492,0.9020007,-0.5713802,1.9134686,-4.3183107,-0.5757937,-0.98199105
1.2703847,0.16967435,0.31103498,1.1907634,-1.4214132,-0.051897712,-0.3753723,-1.6311293,-0.63087535,-0.019604456,-2.4524946,0.111214064,2.126036,-0.4852142,0.507936,0.15249802,-0.020659694,-0.26970434,0.66846806,0.7248966,-1.35126,0.44511843,-0.8341796,-0.4852114,-1.231786,0.73499554,1.3341588,0.752977,1.1680337,0.0022362014,0.40920955,0.008919826,-0.7787831,0.044786066,3.3672662,0.35328186,-0.03198777,-0.39318427,0.26124468,-0.21059881,-2.267577,3.618411,-0.509736,-1.3385665,-0.3614062,-0.24126509,-1.375286,9.750793,1.7565761,-2.536375,-1.2089418,13.027488,4.898473,2.8076668,0.02458538,9.561191,-4.173776,10.844647,-0.8919212,-0.9633654,-0.6281885,1.1866828,3.3634698,-0.7227163,0.8069032,-1.7326658,0.23668496,2.9460356,-2.3307374,-0.15396006,-0.04161397,-0.08122381,0.13546771,0.050484687,-1.8781257,0.8358731,-2.8664334,1.2130072,-0.3797223,0.71034396,2.5899003,0.73621833,3.085864,0.9352604,0.9995604,1.9265834,-2.9458709,1.2195549
-0.20697774,-2.1864436,0.017586421,-0.25985324,0.46726018,1.2539557,0.17384477,0.9704384,-0.17059179,1.5245545,-0.43782553,0.4597084,1.2281314,0.45819977,0.38009626,0.31236273,-0.042626,-0.9949114,-1.6655433,0.76042855,-0.4535049,1.2838968,-2.555507,-2.0237415,-0.896499,1.5041207,-1.5415969,2.1909754,-1.8089137,-1.0884136,1.0552837,-0.39305314,-0.3001732,0.14078772,-0.43333873,-0.36007106,-0.47698,-0.602146,1.3964797,-1.8130153,-1.2505867,-2.9169755,-1.0556425,0.0075046974,0.5498768,-2.742398,-0.2127013,-39.848415,-16.902315,-0.6348501,-3.892443,8.920376,-9.552817,0.66819936,-3.864906,3.989147,-4.545673,5.113548,-0.92251027,3.171279,1.6777933,-0.8612121,-1.5253958,0.019113898,-0.6493665,0.2526964,-0.9794631,-3.1316903,4.9926815,0.28280267,0.028137548,-0.12182288,0.008379085,0.043113668,3.0383775,-1.866064,6.554964,-0.5934413,-0.8141341,-1.6416583,0.1150416,1.1070931,-0.8760478,0.045184106,1.7341758,-14.919045,-7.3821316,2.4065106
